speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position,similarity_score,word_count_diff
General debate,A_67_PV.6_E, 2012-09-25 ,Niinistö,Finland,Sauli  Niinistö,FIN,President of the Republic of Finland ,0.9969191538661462,14
General debate,A_67_PV.6_E, 2012-09-25 ,Yayi,Benin,Boni  Yayi,BEN,President of the Republic of Benin ,0.9992703797286443,16
General debate,A_67_PV.6_E, 2012-09-25 ,Nikolic,Serbia,Tomislav  Nikolic,SRB,President of the Republic of Serbia ,0.9999166131973081,6
General debate,A_67_PV.6_E, 2012-09-25 ,Obama,United States,Barack  Obama,USA,President of the United States of America ,0.9996779515344205,11
General debate,A_67_PV.6_E, 2012-09-25 ,Rousseff,Brazil,Dilma  Rousseff,BRA,President of the Federative Republic of Brazil ,0.9991812478433929,9
General debate,A_67_PV.7_E, 2012-09-25 ,Zardari,Pakistan,Asif Ali   Zardari,PAK,President of the Islamic Republic of Pakistan ,0.9983157210561376,3
General debate,A_67_PV.7_E, 2012-09-25 ,Áder,Hungary,János  Áder,HUN,President of Hungary ,0.9997324710493468,2
General debate,A_67_PV.7_E, 2012-09-25 ,Abdullah II,Jordan,1962-   King of Jordan Abdullah II,JOR,in particular when dealing with African issues.That is why South Africa piloted resolution 2033 (2012) during our rotating presidency of the Security Council in January. Currently,0.9981054339928062,3
General debate,A_67_PV.7_E, 2012-09-25 ,Martinelli Berrocal,Panama,Ricardo Alberto  Martinelli Berrocal,PAN,President of the Republic of Panama ,0.9976867710114069,22
General debate,A_67_PV.7_E, 2012-09-25 ,Zuma,South Africa,Jacob  Zuma,ZAF,President of the Republic of South Africa ,0.9985704835842099,10
General debate,A_67_PV.7_E, 2012-09-25 ,Sall,Senegal,Macky  Sall,SEN,President of the Republic of Senegal ,0.9994184619350974,2
General debate,A_67_PV.7_E, 2012-09-25 ,Fernández de Kirchner,Argentina,Cristina  Fernández de Kirchner,ARG,Mr. Bale (Republic of the Congo),0.9997632205171041,10
General debate,A_67_PV.7_E, 2012-09-25 ,Widmer-Schlumpf,Switzerland,Eveline  Widmer-Schlumpf,CHE,President of the Swiss Confederation ,0.9987676049665546,7
General debate,A_67_PV.7_E, 2012-09-25 ,Kagame,Rwanda,Paul  Kagame,RWA,President of the Republic of Rwanda ,0.8930173181888807,97
General debate,A_67_PV.8_E, 2012-09-25 ,Gusmao,Timor-Leste,José Xanana  Gusmao,TLS,Prime Minister of the Democratic Republic of Timor-Leste ,0.9998607231266918,4
General debate,A_67_PV.8_E, 2012-09-25 ,Rajoy Brey,Spain,Mariano  Rajoy Brey,ESP,President of the Government of the Kingdom of Spain ,0.9996088190077326,-32
General debate,A_67_PV.8_E, 2012-09-25 ,Ssekandi,Uganda,Edward Kiwanuka  Ssekandi,UGA,Vice-President of the Republic of Uganda ,0.9985476515507107,36
General debate,A_67_PV.8_E, 2012-09-25 ,Karzai,Afghanistan,Hamid  Karzai,AFG,President of the Islamic Republic of Afghanistan ,0.9991392008704684,1
General debate,A_67_PV.8_E, 2012-09-25 ,Klaus,Czech Republic,Václav  Klaus,CZE,President of the Czech Republic ,0.9989363752038454,0
General debate,A_67_PV.8_E, 2012-09-25 ,Dabwido,Nauru,Sprent Arumogo  Dabwido,NRU,President of the Republic of Nauru ,0.9994500039014955,2
General debate,A_67_PV.8_E, 2012-09-25 ,Loeak,Marshall Islands,Christopher Jorebon  Loeak,MHL,President of the Republic of the Marshall Islands ,0.9995361693908541,0
General debate,A_67_PV.8_E, 2012-09-25 ,Jonathan,Nigeria,Goodluck Ebele   Jonathan,NGA,President of the Federal Republic of Nigeria ,0.9992728086815138,-5
General debate,A_67_PV.8_E, 2012-09-25 ,Gasparovic,Slovakia,Ivan  Gasparovic,SVK,President of the Slovak Republic ,0.9998886829670544,3
General debate,A_67_PV.8_E, 2012-09-25 ,Bongo Ondimba,Gabon,Ali  Bongo Ondimba,GAB,President of the Gabonese Republic ,0.9997140308421059,3
General debate,A_67_PV.8_E, 2012-09-25 ,Kabila Kabange,Democratic Republic of the Congo,Joseph  Kabila Kabange,COD,President of the Democratic Republic of the Congo ,0.9992964388792687,0
General debate,A_67_PV.8_E, 2012-09-25 ,Funes Cartagena,El Salvador,Carlos Mauricio  Funes Cartagena,SLV,President of the Republic of El Salvador ,0.998610770739777,77
General debate,A_67_PV.9_E, 2012-09-26 ,Gillard,Australia,Julia  Gillard,AUS,Prime Minister of the Commonwealth of Australia ,0.9982190576574818,2
General debate,A_67_PV.9_E, 2012-09-26 ,Monti,Italy,Mario  Monti,ITA,Prime Minister of the Republic of Italy ,0.9989906528682001,-45
General debate,A_67_PV.9_E, 2012-09-26 ,Al Sabah,Kuwait,Jaber Al Mubarak Al Hamad  Al Sabah,KWT,Prime Minister of the State of Kuwait ,0.9992903029030341,56
General debate,A_67_PV.9_E, 2012-09-26 ,Noda,Japan,Yoshihiko  Noda,JPN,Prime Minister of Japan ,0.9994424515860717,3
General debate,A_67_PV.9_E, 2012-09-26 ,Cameron,United Kingdom,David  Cameron,GBR,Prime Minister of the United Kingdom of Great Britain and Northern Ireland ,0.9994826701720718,1
General debate,A_67_PV.9_E, 2012-09-26 ,Calderón Hinojosa,Mexico,Felipe  Calderón Hinojosa,MEX,President of the United Mexican States ,0.999663719543579,7
General debate,A_67_PV.9_E, 2012-09-26 ,Morsy,Egypt,Mohamed  Morsy,EGY,President of the Arab Republic of Egypt ,0.9996635544599274,1
General debate,A_67_PV.9_E, 2012-09-26 ,Komorowski,Poland,Bronislaw  Komorowski,POL,President of the Republic of Poland ,0.9994733775939121,1
General debate,A_67_PV.9_E, 2012-09-26 ,Kibaki,Kenya,Mwai  Kibaki,KEN,President of the Republic of Kenya ,0.9996024226094516,1
General debate,A_67_PV.9_E, 2012-09-26 ,Ahmadinejad,Iran,Mahmoud  Ahmadinejad,IRN,President of the Islamic Republic of Iran ,0.9997264617511297,-41
General debate,A_67_PV.9_E, 2012-09-26 ,Mahama,Ghana,John Dramani   Mahama,GHA,President of the Republic of Ghana ,0.997910098772287,-1
General debate,A_67_PV.9_E, 2012-09-26 ,Yanukovych,Ukraine,Viktor   Yanukovych,UKR,President of Ukraine ,0.9969146418104379,1
General debate,A_67_PV.9_E, 2012-09-26 ,Henri,Luxembourg,Grand Duke of Luxembourg  Henri,LUX,the Grand Duke of the Grand Duchy of Luxembourg ,0.9990551437955547,2
General debate,A_67_PV.9_E, 2012-09-26 ,Sata,Zambia,Michael Chilufya  Sata,ZMB,President of the Republic of Zambia ,0.9995717941004129,2
General debate,A_67_PV.9_E, 2012-09-26 ,Sirleaf,Liberia,Ellen Johnson  Sirleaf,LBR,President of the Republic of Liberia ,0.9988446585074947,1
General debate,A_67_PV.9_E, 2012-09-26 ,Hadi,Yemen,Abdrabuh Mansur  Hadi,YEM,President of the Republic of Yemen ,0.9991245192485727,78
General debate,A_68_PV.10_E, 2013-09-25 ,Persad-Bissessar,Trinidad and Tobago,Kamla   Persad-Bissessar,TTO,Prime Minister of the Republic of Trinidad and Tobago ,0.9997788347833906,0
General debate,A_68_PV.10_E, 2013-09-25 ,Eide,Norway,Espen Barth  Eide,NOR,Minister for Foreign Affairs of the Kingdom of Norway. Mr. Eide (Norway): We are living in times of rapid change. Global and regional dynamics are transforming global governance. A changing world will inevitably change the United Nations. But we,0.9996447747570854,0
General debate,A_68_PV.10_E, 2013-09-25 ,Moukoko Mbonjo,Cameroon,Pierre  Moukoko Mbonjo,CMR,Minister for Foreign Affairs of the Republic of Cameroon. Mr. Moukoko Mbonjo (Cameroon) (spoke in French): Allow me at the outset to convey to all present the apologies of His Excellency Paul Biya,0.9998760704043348,0
General debate,A_68_PV.10_E, 2013-09-25 ,Oqilov,Tajikistan,Oqil  Oqilov,TJK,Prime Minister of the Republic of Tajikistan ,0.9997620941674659,0
General debate,A_68_PV.10_E, 2013-09-25 ,Rajoy Brey,Spain,Mariano  Rajoy Brey,ESP,President of the Government of the Kingdom of Spain ,0.9997116412329046,0
General debate,A_68_PV.10_E, 2013-09-25 ,Zeidan,Libya,Ali  Zeidan,LBY,Prime Minister of Libya ,0.9998182430523063,0
General debate,A_68_PV.10_E, 2013-09-25 ,Morales Ayma,Bolivia,Evo  Morales Ayma,BOL,Constitutional President of the Plurinational State of Bolivia ,0.999352162294128,0
General debate,A_68_PV.10_E, 2013-09-25 ,Dhoinine,Comoros,Ikililou  Dhoinine,COM,President of the Union of the Comoros ,0.9998035780343342,0
General debate,A_68_PV.10_E, 2013-09-25 ,Remengesau,Palau,Thomas Esang  Remengesau,PLW,,0.9993184056462763,0
General debate,A_68_PV.10_E, 2013-09-25 ,Funes Cartagena,El Salvador,Carlos Mauricio  Funes Cartagena,SLV,President of the Republic of El Salvador ,0.9985659835983359,64
General debate,A_68_PV.12_E, 2013-09-26 ,Abe,Japan,Shinzo  Abe,JPN,Prime Minister of Japan ,0.9984862635522617,0
General debate,A_68_PV.12_E, 2013-09-26 ,Muscat,Malta,Joseph  Muscat,MLT,Prime Minister of the Republic of Malta ,0.9992908201051028,0
General debate,A_68_PV.12_E, 2013-09-26 ,Abbas,State of Palestine,Mahmoud  Abbas,PSE,President of the State of Palestine ,0.9997603966240288,0
General debate,A_68_PV.12_E, 2013-09-26 ,Pérez Molina,Guatemala,Otto Fernando  Pérez Molina,GTM,President of the Republic of Guatemala ,0.9997192857433521,6
General debate,A_68_PV.12_E, 2013-09-26 ,Mugabe,Zimbabwe,Robert Gabriel  Mugabe,ZWE,President of the Republic of Zimbabwe ,0.9998158658355474,0
General debate,A_68_PV.12_E, 2013-09-26 ,Waqa,Nauru,Baron Divavesi  Waqa,NRU,President of the Republic of Nauru ,0.999749873693091,0
General debate,A_68_PV.12_E, 2013-09-26 ,Grybauskaite,Lithuania,Dalia  Grybauskaite,LTU,President of the Republic of Lithuania ,0.9982291647939152,7
General debate,A_68_PV.12_E, 2013-09-26 ,Marzouki,Tunisia,Mohamed Moncef  Marzouki,TUN,President of the Republic of Tunisia ,0.9976555484949547,-81
General debate,A_68_PV.12_E, 2013-09-26 ,Pahor,Slovenia,Borut  Pahor,SVN,President of the Republic of Slovenia ,0.9961001395456206,81
General debate,A_68_PV.12_E, 2013-09-26 ,Tsakhia,Mongolia,Elbegdorj  Tsakhia,MNG,President of Mongolia ,0.9957966381758051,0
General debate,A_68_PV.12_E, 2013-09-26 ,Mahama,Ghana,John Dramani   Mahama,GHA,President of the Republic of Ghana ,0.9987013054054872,0
General debate,A_68_PV.12_E, 2013-09-26 ,Anastasiades,Cyprus,Nicos  Anastasiades,CYP,President of the Republic of Cyprus ,0.9996618216694522,7
General debate,A_68_PV.12_E, 2013-09-26 ,Pohamba,Namibia,Hifikepunye  Pohamba,NAM,President of the Republic of Namibia ,0.9997525445397463,0
General debate,A_68_PV.12_E, 2013-09-26 ,Ramotar,Guyana,Donald Rabindranauth  Ramotar,GUY,President of the Republic of Guyana ,0.9983360034915176,78
General debate,A_68_PV.13_E, 2013-09-26 ,Thabane,Lesotho,Thomas Motsoahae  Thabane,LSO,Prime Minister and Head of Government,0.9998511918078813,-1
General debate,A_68_PV.13_E, 2013-09-26 ,Leanca,Republic of Moldova,Iurie  Leanca,MDA,Prime Minister of the Republic of Moldova ,0.9996666382534102,3
General debate,A_68_PV.13_E, 2013-09-26 ,Tiangaye,Central African Republic,Nicolas  Tiangaye,CAF,Prime Minister,0.9968302522769229,0
General debate,A_68_PV.13_E, 2013-09-26 ,Igga,South Sudan,James Wani  Igga,SSD,Vice-President of the Republic of South Sudan ,0.999829771443441,0
General debate,A_68_PV.13_E, 2013-09-26 ,Nhamadjo,Guinea-Bissau,Manuel Serifo  Nhamadjo,GNB,Interim President of the Republic of Guinea-Bissau ,0.9996223105969548,8
General debate,A_68_PV.13_E, 2013-09-26 ,Mohamud,Somalia,Hassan Sheikh  Mohamud,SOM,President of the Federal Republic of Somalia ,0.9999346259730265,0
General debate,A_68_PV.13_E, 2013-09-26 ,Obiang Nguema Mbasogo,Equatorial Guinea,Teodoro  Obiang Nguema Mbasogo,GNQ,President of the Republic of Equatorial Guinea ,0.9997470132707208,0
General debate,A_68_PV.13_E, 2013-09-26 ,Loeak,Marshall Islands,Christopher Jorebon  Loeak,MHL,President of the Republic of the Marshall Islands ,0.998940342559155,0
General debate,A_68_PV.13_E, 2013-09-26 ,Josipovic,Croatia,Ivo  Josipovic,HRV,President of the Republic of Croatia ,0.9986541248071831,74
General debate,A_68_PV.14_E, 2013-09-26 ,Bako-Arifari,Benin,Nassirou   Bako-Arifari,BEN,Minister for Foreign Affairs,0.9998375418159154,0
General debate,A_68_PV.14_E, 2013-09-26 ,Meade Kuribreña,Mexico,José  Meade Kuribreña,MEX,Minister for Foreign Affairs of Mexico. Mr. Meade Kuribrena in Spanish): On behalf of President Enrique Pena Nieto,BUG,BUG
General debate,A_68_PV.14_E, 2013-09-26 ,Kavakure,Burundi,Laurent  Kavakure,BDI,Minister for Foreign Affairs and International Cooperation of the Republic of Burundi. Mr. Kavakure (Burundi) (spoke in French): On this special occasion,0.9995637058334855,0
General debate,A_68_PV.14_E, 2013-09-26 ,Kamara,Sierra Leone,Samura M.W.  Kamara,SLE,Minister for Foreign Affairs and International Cooperation of the Republic of Sierra Leone. Mr. Kamara (Sierra Leone): I bring you sincere greetings and very best wishes from His Excellency Mr. Ernest Bai Koroma,0.9990610050863189,0
General debate,A_68_PV.14_E, 2013-09-26 ,Lamamra,Algeria,Ramtane  Lamamra,DZA,Minister for Foreign Affairs of the Peoples Democratic Republic of Algeria. Mr. Lamamra (Algeria) (spoke in Arabic): I would like first of all to warmly congratulate Mr. John Ashe,0.9998439306475855,0
General debate,A_68_PV.14_E, 2013-09-26 ,Key,New Zealand,John  Key,NZL,Prime Minister of New Zealand ,0.999426530785153,7
General debate,A_68_PV.14_E, 2013-09-26 ,Lamothe,Haiti,Laurent Salvador  Lamothe,HTI,Prime Minister and Minister of Planning and External Coopertion of the Republic of Haiti ,0.9998397087357525,0
General debate,A_68_PV.14_E, 2013-09-26 ,Di Rupo,Belgium,Elio  Di Rupo,BEL,Prime Minister of the Kingdom of Belgium ,0.9978724163103618,78
General debate,A_68_PV.15_E, 2013-09-27 ,Ikouebe,Congo,Basile  Ikouebe,COG,Minister for Foreign Affairs and La Francophonie of the Republic of the Congo. Mr. Ikouebe (Congo) (spoke in French): At the beginning of this week,0.9997450468853077,0
General debate,A_68_PV.15_E, 2013-09-27 ,Timmermans,Netherlands,Franciscus Cornelis Gerardus Maria  Timmermans,NLD,Minister for Foreign Affairs of the Kingdom of the Netherlands. Mr. Timmermans (Netherlands): This year,0.999359179222515,7
General debate,A_68_PV.15_E, 2013-09-27 ,Bishop,Australia,Julie  Bishop,AUS,Minister for Foreign Affairs of the Commonwealth of Australia. Ms. Bishop (Australia): As a freshly minted Foreign Minister,0.9987862095904924,-1
General debate,A_68_PV.15_E, 2013-09-27 ,Kamilov,Uzbekistan,Abdulaziz  Kamilov,UZB,Minister for Foreign Affairs of the Republic of Uzbekistan. Mr. Kamilov (Uzbekistan): ,0.999425748460813,0
General debate,A_68_PV.15_E, 2013-09-27 ,Wang,China,Yi  Wang,CHN,Minister for Foreign Affairs of the Peoples Republic of China. Mr. Wang Yi (China) (spoke in Chinese): This year has been an unusual one in Chinas development. Chinas new central collective leadership has put forward the concept of the “Chinese dream”,0.9961408805725286,0
General debate,A_68_PV.15_E, 2013-09-27 ,Yun,Republic of Korea,Byung-se  Yun,KOR,Minister for Foreign Affairs of the Republic of Korea Mr. Yun Byung-se (Republic of Korea): May I first congratulate you,0.999246593867519,0
General debate,A_68_PV.15_E, 2013-09-27 ,Lavrov,Russian Federation,Sergei Viktorovich  Lavrov,RUS,Minister for Foreign Affairs of the Russian Federation. Mr. Lavrov (Russian Federation) (spoke in Russian): increasingly International relations are becoming complex and multidimensional,0.9997578334405206,0
General debate,A_68_PV.15_E, 2013-09-27 ,Clegg,United Kingdom,Nick  Clegg,GBR,Deputy Prime Minister of the United Kingdom of Great Britain and Northern Ireland. Mr. Clegg (United Kingdom): In my lifetime,0.9994840169097984,-2
General debate,A_68_PV.15_E, 2013-09-27 ,Douglas,Saint Kitts and Nevis,Denzil  Douglas,KNA,Prime Minister,0.9996674741047,-4
General debate,A_68_PV.15_E, 2013-09-27 ,Sharif,Pakistan,Muhammad Nawaz  Sharif,PAK,Prime Minister of the Islamic Republic of Pakistan ,0.9997991608419424,0
General debate,A_68_PV.15_E, 2013-09-27 ,Faure,Seychelles,Danny  Faure,SYC,Vice-President of the Republic of Seychelles ,0.99914368078175,5
General debate,A_68_PV.15_E, 2013-09-27 ,Bográn,Honduras,María Antonieta Guillén De  Bográn,HND,Vice-President of the Republic of Honduras ,0.99970254662761,0
General debate,A_68_PV.15_E, 2013-09-27 ,Vicente,Angola,Manuel Domingos  Vicente,AGO,Vice-President of the Republic of Angola ,0.9997843278615589,0
General debate,A_68_PV.15_E, 2013-09-27 ,Al-Khuzaie,Iraq,Khudheir Mussa Jafar  Al-Khuzaie,IRQ,Vice-President of the Republic of Iraq ,0.9997939127747333,0
General debate,A_68_PV.15_E, 2013-09-27 ,Keita,Mali,Ibrahim Boubacar  Keita,MLI,President of the Republic of Mali ,0.9999104204268294,0
General debate,A_68_PV.15_E, 2013-09-27 ,Tupou VI,Tonga,King of Tonga  Tupou VI,TON,King of the Kingdom of Tonga ,0.9995368670837256,-4
General debate,A_68_PV.15_E, 2013-09-27 ,Jammeh,Gambia,A.J.J.  Jammeh,GMB,President of the Republic of the Gambia ,0.9991283225610205,61
General debate,A_68_PV.16_E, 2013-09-27 ,Venizelos,Greece,Evangelos  Venizelos,GRC,the Deputy Prime Minister and Minister for Foreign Affairs of the Hellenic Republic. Mr. Venizelos (Greece) (spoke in French): I congratulate Mr. John Ashe on his election as President of the General Assembly at its sixty-eighth session. I convey my deep gratitude and appreciation to the Secretary-General for his work to strengthen the role and effectiveness of the United Nations,0.9993348501841587,0
General debate,A_68_PV.16_E, 2013-09-27 ,Asselborn,Luxembourg,Jean  Asselborn,LUX,Deputy Prime Minister and Minister for Foreign Affairs of the Grand Duchy of Luxembourg. Mr. Asselborn (Luxembourg) (spoke in French): ,0.9997488531874325,0
